job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size
Data Analyst,Senior-level,Full-time,On-site,2023,United States,148700,USD,148700,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,United States,125600,USD,125600,United States,Medium
Research Engineer,Entry-level,Full-time,On-site,2023,United States,120000,USD,120000,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,185000,USD,185000,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,120250,USD,120250,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,United States,183000,USD,183000,United States,Medium
Data Architect,Senior-level,Full-time,Remote,2023,United States,125000,USD,125000,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,Hybrid,2023,United States,135000,USD,135000,United States,Large
Data Engineer,Mid-level,Full-time,On-site,2023,United States,143865,USD,143865,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,United States,115092,USD,115092,United States,Medium
Machine Learning Engineer,Mid-level,Full-time,On-site,2023,United States,90000,USD,90000,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,United States,173000,USD,173000,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,United States,132000,USD,132000,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,United States,208049,USD,208049,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,United States,128500,USD,128500,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,United States,149600,USD,149600,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,United States,102000,USD,102000,United States,Medium
Data Scientist,Executive-level,Full-time,On-site,2023,United States,100000,USD,100000,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,190000,USD,190000,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,United States,151000,USD,151000,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023,United States,154000,USD,154000,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023,United States,143000,USD,143000,United States,Medium
Data Scientist,Entry-level,Full-time,On-site,2023,United States,190000,USD,190000,United States,Medium
Data Scientist,Entry-level,Full-time,On-site,2023,United States,120000,USD,120000,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,United States,111000,USD,111000,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2023,United States,265000,USD,265000,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2023,United States,235000,USD,235000,United States,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,United States,75000,USD,75000,United States,Medium
Data Engineer,Mid-level,Full-time,Remote,2023,United States,60400,USD,60400,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2023,United States,83500,USD,83500,United States,Medium
Data Analyst,Mid-level,Full-time,Remote,2023,United States,52500,USD,52500,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,201036,USD,201036,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,134024,USD,134024,United States,Medium
Data Engineer,Entry-level,Full-time,Remote,2023,United States,62000,USD,62000,United States,Medium
Data Engineer,Entry-level,Full-time,Remote,2023,United States,58000,USD,58000,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,172000,USD,172000,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,115000,USD,115000,United States,Medium
Data Engineer,Entry-level,Full-time,On-site,2023,United States,125000,USD,125000,United States,Medium
Data Engineer,Entry-level,Full-time,On-site,2023,United States,90000,USD,90000,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,United States,139500,USD,139500,United States,Medium
Data Engineer,Senior-level,Full-time,On-site,2023,United States,109400,USD,109400,United States,Medium
Data Engineer,Mid-level,Full-time,On-site,2023,United States,145000,USD,145000,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,239748,USD,239748,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,159832,USD,159832,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,United States,186300,USD,186300,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,United States,102500,USD,102500,United States,Medium
Data Architect,Senior-level,Full-time,Remote,2023,United States,149040,USD,149040,United States,Medium
Data Architect,Senior-level,Full-time,Remote,2023,United States,113900,USD,113900,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,United States,153600,USD,153600,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,United States,106800,USD,106800,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,United States,172600,USD,172600,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,United States,107900,USD,107900,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,United States,180180,USD,180180,United States,Medium
Data Analyst,Senior-level,Full-time,On-site,2023,United States,106020,USD,106020,United States,Medium
Data Architect,Senior-level,Full-time,Remote,2023,United States,376080,USD,376080,United States,Medium
Data Architect,Senior-level,Full-time,Remote,2023,United States,213120,USD,213120,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,206500,USD,206500,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,121600,USD,121600,United States,Medium
Cloud Database Engineer,Senior-level,Full-time,Remote,2023,United States,170000,USD,170000,United States,Large
Applied Machine Learning Scientist,Senior-level,Full-time,Remote,2023,United States,90000,USD,90000,United States,Large
Data Analyst,Entry-level,Full-time,Remote,2023,United States,95000,USD,95000,United States,Medium
Data Analyst,Entry-level,Full-time,Remote,2023,United States,70000,USD,70000,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,Remote,2023,United States,120000,USD,120000,United States,Medium
Research Engineer,Senior-level,Full-time,On-site,2023,United States,175000,USD,175000,United States,Medium
Data Analyst,Mid-level,Full-time,On-site,2023,United States,206000,USD,206000,United States,Medium
Analytics Engineer,Senior-level,Full-time,On-site,2023,United States,87000,USD,87000,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023,United States,145000,USD,145000,United States,Medium
Data Engineer,Entry-level,Full-time,On-site,2023,United States,115100,USD,115100,United States,Medium
Data Engineer,Entry-level,Full-time,On-site,2023,United States,73900,USD,73900,United States,Medium
Financial Data Analyst,Mid-level,Full-time,Remote,2023,United States,130000,USD,130000,United States,Large
Data Scientist,Senior-level,Full-time,On-site,2023,United States,205000,USD,205000,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023,United States,141288,USD,141288,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023,United States,94192,USD,94192,United States,Medium
Data Infrastructure Engineer,Senior-level,Full-time,Remote,2023,United States,184000,USD,184000,United States,Medium
Data Infrastructure Engineer,Senior-level,Full-time,Remote,2023,United States,143000,USD,143000,United States,Medium
ML Engineer,Mid-level,Full-time,On-site,2023,United States,160000,USD,160000,United States,Medium
ML Engineer,Mid-level,Full-time,On-site,2023,United States,147000,USD,147000,United States,Medium
Data Engineer,Executive-level,Full-time,Remote,2023,United States,210914,USD,210914,United States,Medium
Data Engineer,Executive-level,Full-time,Remote,2023,United States,116704,USD,116704,United States,Medium
Analytics Engineer,Mid-level,Full-time,On-site,2023,United States,185700,USD,185700,United States,Medium
Analytics Engineer,Mid-level,Full-time,On-site,2023,United States,165000,USD,165000,United States,Medium
Data Operations Engineer,Senior-level,Full-time,Remote,2023,United States,193000,USD,193000,United States,Medium
Data Operations Engineer,Senior-level,Full-time,Remote,2023,United States,136850,USD,136850,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,139500,USD,139500,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,109400,USD,109400,United States,Medium
Data Engineer,Senior-level,Full-time,Remote,2023,United States,276000,USD,276000,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,170000,USD,170000,United States,Medium
Analytics Engineer,Senior-level,Full-time,Remote,2023,United States,130000,USD,130000,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,163800,USD,163800,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,126000,USD,126000,United States,Medium
Data Scientist,Mid-level,Full-time,On-site,2023,United States,106250,USD,106250,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2023,United States,167500,USD,167500,United States,Medium
Data Engineer,Executive-level,Full-time,On-site,2023,United States,106500,USD,106500,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,250000,USD,250000,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,138000,USD,138000,United States,Medium
Data Science Manager,Mid-level,Full-time,On-site,2023,United States,104500,USD,104500,United States,Medium
Data Science Manager,Mid-level,Full-time,On-site,2023,United States,70000,USD,70000,United States,Medium
Data Science Consultant,Mid-level,Full-time,On-site,2023,United States,90000,USD,90000,United States,Medium
Data Science Consultant,Mid-level,Full-time,On-site,2023,United States,70000,USD,70000,United States,Medium
Research Scientist,Mid-level,Full-time,Remote,2023,United States,125000,USD,125000,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,127000,USD,127000,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,210550,USD,210550,United States,Medium
Data Scientist,Senior-level,Full-time,On-site,2023,United States,153300,USD,153300,United States,Medium
Data Scientist,Mid-level,Full-time,Remote,2023,United States,200000,USD,200000,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,161500,USD,161500,United States,Medium
Data Analyst,Senior-level,Full-time,Remote,2023,United States,119500,USD,119500,United States,Medium
Data Analytics Specialist,Senior-level,Full-time,On-site,2023,United States,105000,USD,105000,United States,Medium
Data Analytics Specialist,Senior-level,Full-time,On-site,2023,United States,85000,USD,85000,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023,United States,215000,USD,215000,United States,Medium
Research Scientist,Senior-level,Full-time,On-site,2023,United States,146300,USD,146300,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,153400,USD,153400,United States,Medium
Machine Learning Engineer,Senior-level,Full-time,On-site,2023,United States,122700,USD,122700,United States,Medium
Data Scientist,Senior-level,Full-time,Remote,2023,United States,123900,USD,123900,United States,Medium
Research Scientist,Mid-level,Full-time,Remote,2023,United States,340000,USD,340000,United States,Medium
Research Scientist,Mid-level,Full-time,Remote,2023,United States,150000,USD,150000,United States,Medium
